trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_backward_fall_008,fall,1,backward_fall,0.00,1,0,-160,-0.971,-0.039,0.124,13.8,-2.7,16.4,0.98,0.616,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.01,2,1,-159,-0.984,0.001,0.086,14.1,-4.2,18.7,0.988,0.846,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.02,3,2,-158,-1.025,0.017,0.064,11.9,-5.4,11.5,1.027,3.868,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.03,4,3,-157,-1.031,-0.001,0.083,13.4,-5.7,9.6,1.035,0.8,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.04,5,4,-156,-1.025,-0.011,0.078,14.6,-6.8,8.3,1.028,0.664,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.05,6,5,-155,-1.02,-0.003,0.077,13.9,-7.8,7.5,1.023,0.47,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.06,7,6,-154,-1.005,0.0,0.073,12.8,-9.4,6.2,1.008,1.542,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.07,8,7,-153,-1.006,-0.021,0.098,12.9,-9.8,5.1,1.011,0.31,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.08,9,8,-152,-0.991,-0.021,0.097,12.7,-8.9,3.9,0.996,1.52,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.09,10,9,-151,-0.99,-0.005,0.088,13.3,-9.9,2.9,0.994,0.198,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.10,11,10,-150,-0.978,0.001,0.104,13.9,-9.3,2.1,0.984,1.01,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
S01_backward_fall_008,fall,1,backward_fall,0.11,12,11,-149,-0.978,0.004,0.105,13.2,-7.2,0.9,0.983,0.042,True,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
