trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_right_fall_001,fall,1,right_fall,0.00,1,0,-160,1.05,-0.304,-0.013,24.2,6.0,30.4,1.094,1.082,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.01,2,1,-159,1.057,-0.337,-0.02,17.9,2.6,24.2,1.11,1.6,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.02,3,2,-158,1.032,-0.363,-0.04,10.6,-1.8,20.4,1.095,1.473,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.03,4,3,-157,0.996,-0.39,-0.078,1.4,-2.6,19.3,1.072,2.253,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.04,5,4,-156,0.884,-0.429,-0.019,-9.5,-2.7,14.6,0.983,8.986,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.05,6,5,-155,0.919,-0.41,-0.133,-15.4,0.5,15.4,1.015,3.272,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.06,7,6,-154,0.872,-0.435,-0.104,-23.7,0.6,1.0,0.98,3.534,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.07,8,7,-153,0.884,-0.426,-0.111,-22.9,4.7,-12.4,0.988,0.788,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.08,9,8,-152,0.875,-0.386,-0.077,-21.4,9.0,-30.2,0.96,2.77,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.09,10,9,-151,0.845,-0.391,-0.055,-21.9,16.4,-36.9,0.933,2.664,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.10,11,10,-150,0.826,-0.407,-0.044,-23.1,19.7,-36.6,0.922,1.125,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.11,12,11,-149,0.849,-0.36,-0.044,-15.7,24.0,-27.9,0.923,0.098,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.12,13,12,-148,0.907,-0.378,-0.04,-3.7,26.7,-20.2,0.983,6.024,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.13,14,13,-147,0.923,-0.348,-0.059,0.9,21.5,-23.7,0.988,0.506,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.14,15,14,-146,0.938,-0.392,0.008,6.5,21.7,-27.4,1.017,2.856,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.15,16,15,-145,0.966,-0.351,-0.011,9.1,19.1,-35.7,1.028,1.126,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.16,17,16,-144,0.99,-0.344,0.01,16.5,16.9,-41.3,1.048,1.977,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.17,18,17,-143,1.027,-0.305,-0.012,25.1,13.4,-42.9,1.072,2.389,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.18,19,18,-142,1.052,-0.254,-0.005,35.4,6.0,-41.2,1.083,1.058,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.19,20,19,-141,1.009,-0.253,-0.037,37.0,3.5,-44.5,1.041,4.157,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
S01_right_fall_001,fall,1,right_fall,0.20,21,20,-140,0.893,-0.29,-0.041,37.7,1.0,-53.8,0.94,10.134,True,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
