trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_right_fall_005,fall,1,right_fall,0.00,1,0,-148,-0.026,-0.288,1.008,24.9,-18.6,-5.2,1.049,4.958,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.01,2,1,-147,-0.06,-0.281,1.015,21.3,-4.3,-1.4,1.055,0.573,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.02,3,2,-146,-0.048,-0.255,1.007,21.5,-6.1,0.6,1.04,1.465,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.03,4,3,-145,-0.036,-0.239,1.05,22.8,-3.7,3.5,1.077,3.732,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.04,5,4,-144,-0.012,-0.26,1.047,25.5,-0.5,4.8,1.079,0.17,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.05,6,5,-143,-0.018,-0.262,1.057,25.3,4.2,4.5,1.09,1.049,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.06,7,6,-142,-0.013,-0.277,1.031,25.3,5.7,6.6,1.068,2.168,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.07,8,7,-141,-0.024,-0.258,1.031,23.6,1.9,6.7,1.064,0.436,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.08,9,8,-140,-0.014,-0.243,1.072,24.1,-0.5,6.2,1.099,3.553,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.09,10,9,-139,0.021,-0.213,1.11,25.3,3.4,1.5,1.13,3.117,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.10,11,10,-138,0.009,-0.229,1.077,31.1,5.5,-0.8,1.101,2.921,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.11,12,11,-137,-0.176,-0.435,1.032,25.7,13.5,12.7,1.134,3.257,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.12,13,12,-136,0.016,-0.292,1.065,23.5,14.9,14.3,1.104,2.949,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.13,14,13,-135,0.037,-0.176,1.079,38.5,2.6,4.1,1.094,1.013,True,148,hard_fall_peak_2.9g
S01_right_fall_005,fall,1,right_fall,0.14,15,14,-134,0.019,-0.135,1.049,48.8,1.4,-3.9,1.058,3.659,True,148,hard_fall_peak_2.9g
