trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_forward_fall_010,fall,1,forward_fall,0.00,1,0,-160,-0.947,-0.195,0.309,5.2,-2.6,3.4,1.015,0.886,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.01,2,1,-159,-0.95,-0.191,0.303,6.1,-3.5,2.5,1.015,0.003,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.02,3,2,-158,-0.951,-0.194,0.302,6.0,-4.0,2.1,1.016,0.115,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.03,4,3,-157,-0.953,-0.195,0.308,5.5,-4.4,1.9,1.021,0.419,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.04,5,4,-156,-0.957,-0.202,0.298,4.0,-5.4,2.0,1.022,0.188,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.05,6,5,-155,-0.947,-0.195,0.314,4.3,-6.1,2.4,1.017,0.573,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.06,7,6,-154,-0.945,-0.19,0.33,6.1,-5.5,1.2,1.019,0.204,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.07,8,7,-153,-0.951,-0.193,0.325,6.5,-4.9,1.1,1.024,0.532,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.08,9,8,-152,-0.952,-0.185,0.322,6.2,-4.7,0.9,1.022,0.193,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.09,10,9,-151,-0.949,-0.189,0.314,5.6,-4.7,0.8,1.018,0.41,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.10,11,10,-150,-0.948,-0.19,0.315,5.8,-4.0,0.7,1.017,0.082,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.11,12,11,-149,-0.948,-0.189,0.319,5.7,-1.8,0.8,1.018,0.1,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.12,13,12,-148,-0.95,-0.197,0.322,5.7,-0.3,0.1,1.023,0.434,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.13,14,13,-147,-0.95,-0.202,0.307,5.4,0.5,0.3,1.019,0.349,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.14,15,14,-146,-0.949,-0.197,0.315,5.8,0.5,-0.3,1.019,0.017,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.15,16,15,-145,-0.952,-0.198,0.317,5.5,0.3,-0.9,1.023,0.439,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
S01_forward_fall_010,fall,1,forward_fall,0.16,17,16,-144,-0.952,-0.198,0.326,6.7,-0.4,-1.0,1.026,0.286,True,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
