trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_other_026,not_fall,0,other,0.00,1,0,-160,-0.887,-0.212,-0.343,7.7,-3.3,-0.2,0.975,0.047,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.01,2,1,-159,-0.885,-0.208,-0.347,7.7,-3.0,-0.1,0.973,0.188,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.02,3,2,-158,-0.888,-0.205,-0.349,7.8,-3.4,0.3,0.977,0.342,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.03,4,3,-157,-0.877,-0.208,-0.344,8.1,-2.9,0.7,0.965,1.117,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.04,5,4,-156,-0.875,-0.21,-0.344,7.7,-2.0,0.5,0.963,0.203,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.05,6,5,-155,-0.876,-0.211,-0.349,6.7,-1.3,0.2,0.966,0.309,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.06,7,6,-154,-0.874,-0.216,-0.343,6.5,-1.5,0.2,0.963,0.322,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.07,8,7,-153,-0.871,-0.209,-0.35,5.8,-1.7,-0.4,0.962,0.161,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.08,9,8,-152,-0.873,-0.204,-0.345,5.4,-2.6,-0.9,0.96,0.118,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.09,10,9,-151,-0.873,-0.205,-0.332,5.4,-3.7,-1.5,0.957,0.376,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.10,11,10,-150,-0.884,-0.206,-0.323,5.8,-4.4,-1.2,0.963,0.659,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.11,12,11,-149,-0.886,-0.211,-0.328,6.5,-4.8,-0.8,0.968,0.494,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.12,13,12,-148,-0.884,-0.206,-0.323,7.2,-4.2,-0.6,0.964,0.429,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.13,14,13,-147,-0.882,-0.208,-0.325,7.8,-3.6,-0.8,0.963,0.063,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.14,15,14,-146,-0.884,-0.211,-0.334,7.9,-2.9,-1.1,0.968,0.517,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.15,16,15,-145,-0.886,-0.214,-0.339,8.1,-2.3,-1.0,0.973,0.458,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.16,17,16,-144,-0.894,-0.21,-0.342,7.1,-2.2,-0.5,0.98,0.687,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.17,18,17,-143,-0.888,-0.214,-0.353,6.7,-2.4,-0.4,0.98,0.019,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.18,19,18,-142,-0.893,-0.212,-0.35,6.5,-2.8,0.0,0.982,0.229,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.19,20,19,-141,-0.887,-0.214,-0.345,6.0,-2.5,-0.1,0.976,0.603,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.20,21,20,-140,-0.888,-0.216,-0.347,5.6,-3.0,0.4,0.978,0.209,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.21,22,21,-139,-0.89,-0.209,-0.339,5.8,-2.7,0.8,0.975,0.314,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.22,23,22,-138,-0.884,-0.212,-0.341,5.5,-2.7,1.2,0.971,0.349,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.23,24,23,-137,-0.883,-0.209,-0.334,5.2,-2.7,1.3,0.967,0.435,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.24,25,24,-136,-0.88,-0.202,-0.332,5.3,-2.9,1.5,0.962,0.519,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.25,26,25,-135,-0.884,-0.204,-0.333,5.4,-3.1,0.9,0.966,0.457,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.26,27,26,-134,-0.884,-0.207,-0.326,5.3,-3.2,0.9,0.965,0.133,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.27,28,27,-133,-0.885,-0.207,-0.324,5.5,-3.1,0.8,0.966,0.044,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.28,29,28,-132,-0.888,-0.207,-0.332,5.6,-3.4,1.0,0.97,0.454,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.29,30,29,-131,-0.887,-0.2,-0.332,6.1,-3.6,1.3,0.968,0.213,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.30,31,30,-130,-0.888,-0.21,-0.328,6.3,-3.7,1.5,0.97,0.187,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.31,32,31,-129,-0.885,-0.211,-0.333,6.5,-3.4,1.7,0.969,0.102,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.32,33,32,-128,-0.881,-0.207,-0.339,6.3,-3.2,1.5,0.966,0.25,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.33,34,33,-127,-0.881,-0.208,-0.334,5.7,-3.3,1.2,0.965,0.168,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.34,35,34,-126,-0.878,-0.203,-0.339,5.6,-2.7,1.2,0.963,0.145,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.35,36,35,-125,-0.882,-0.211,-0.328,5.8,-2.7,1.0,0.965,0.175,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
S01_other_026,not_fall,0,other,0.36,37,36,-124,-0.883,-0.207,-0.324,5.7,-3.1,1.0,0.963,0.164,True,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
