trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_lying_014,not_fall,0,lying,0.00,1,0,-160,-0.339,-0.613,0.811,4.0,-2.4,-1.8,1.072,0.603,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.01,2,1,-159,-0.343,-0.607,0.798,3.3,-2.4,-1.8,1.06,1.196,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.02,3,2,-158,-0.339,-0.611,0.79,2.9,-2.9,-2.6,1.055,0.465,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.03,4,3,-157,-0.338,-0.624,0.801,2.1,-1.4,-2.9,1.071,1.558,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.04,5,4,-156,-0.345,-0.634,0.788,1.0,1.1,-3.2,1.069,0.147,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.05,6,5,-155,-0.342,-0.641,0.761,-0.1,3.7,-4.1,1.053,1.625,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.06,7,6,-154,-0.331,-0.654,0.753,-2.4,6.2,-5.3,1.051,0.2,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.07,8,7,-153,-0.329,-0.663,0.761,-3.9,8.0,-7.4,1.062,1.129,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.08,9,8,-152,-0.335,-0.664,0.777,-5.4,7.9,-9.6,1.076,1.341,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.09,10,9,-151,-0.349,-0.67,0.791,-6.1,6.4,-10.0,1.095,1.906,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.10,11,10,-150,-0.362,-0.66,0.778,-5.1,4.4,-9.1,1.083,1.132,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.11,12,11,-149,-0.373,-0.65,0.762,-4.3,0.9,-7.8,1.069,1.421,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.12,13,12,-148,-0.367,-0.645,0.756,-1.9,-0.1,-4.8,1.059,0.983,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.13,14,13,-147,-0.373,-0.658,0.759,0.2,-0.9,-1.5,1.072,1.27,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.14,15,14,-146,-0.385,-0.668,0.757,2.2,-0.2,3.1,1.081,0.902,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.15,16,15,-145,-0.409,-0.677,0.767,2.3,0.4,6.9,1.102,2.113,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.16,17,16,-144,-0.444,-0.684,0.772,2.3,-0.7,11.0,1.123,2.094,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.17,18,17,-143,-0.467,-0.7,0.795,3.1,-2.1,15.8,1.158,3.461,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.18,19,18,-142,-0.484,-0.702,0.807,5.8,-1.5,19.5,1.174,1.635,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.19,20,19,-141,-0.478,-0.706,0.802,11.9,1.2,24.0,1.17,0.359,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.20,21,20,-140,-0.44,-0.695,0.762,18.9,3.2,27.8,1.121,4.929,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.21,22,21,-139,-0.438,-0.674,0.723,23.0,1.3,31.9,1.082,3.917,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.22,23,22,-138,-0.446,-0.659,0.756,27.9,0.4,31.0,1.098,1.565,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.23,24,23,-137,-0.432,-0.65,0.746,30.3,-2.3,29.0,1.08,1.741,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.24,25,24,-136,-0.457,-0.655,0.766,27.5,-5.2,26.8,1.107,2.669,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.25,26,25,-135,-0.483,-0.673,0.806,25.2,-3.8,25.8,1.156,4.905,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.26,27,26,-134,-0.453,-0.607,0.815,27.3,-0.6,24.6,1.113,4.343,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.27,28,27,-133,-0.462,-0.604,0.698,31.6,0.5,24.8,1.033,7.932,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.28,29,28,-132,-0.426,-0.585,0.598,34.6,0.3,21.2,0.939,9.45,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.29,30,29,-131,-0.391,-0.566,0.56,30.0,-2.5,19.8,0.887,5.147,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.30,31,30,-130,-0.325,-0.5,0.644,28.2,0.0,10.7,0.878,0.94,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.31,32,31,-129,-0.312,-0.529,0.743,23.8,3.8,3.0,0.965,8.682,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.32,33,32,-128,-0.247,-0.551,0.867,24.3,6.3,-3.8,1.057,9.2,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.33,34,33,-127,-0.237,-0.582,0.919,27.8,4.0,-10.7,1.114,5.695,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.34,35,34,-126,-0.255,-0.606,0.939,33.4,-1.5,-17.0,1.147,3.292,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.35,36,35,-125,-0.294,-0.643,0.951,39.0,-7.1,-20.9,1.185,3.871,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.36,37,36,-124,-0.311,-0.649,0.895,43.7,-10.5,-22.5,1.148,3.712,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.37,38,37,-123,-0.301,-0.658,0.833,45.5,-7.9,-22.0,1.104,4.402,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.38,39,38,-122,-0.288,-0.672,0.825,40.2,-7.0,-22.2,1.103,0.135,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.39,40,39,-121,-0.243,-0.633,0.914,40.5,4.9,-22.7,1.138,3.541,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.40,41,40,-120,-0.142,-0.671,0.984,40.4,15.2,-23.2,1.2,6.17,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.41,42,41,-119,-0.166,-0.678,1.042,42.5,18.2,-20.8,1.255,5.48,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.42,43,42,-118,-0.169,-0.683,1.0,44.8,16.3,-15.2,1.224,3.11,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.43,44,43,-117,-0.269,-0.6,0.976,43.3,16.9,-0.9,1.177,4.666,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.44,45,44,-116,-0.247,-0.569,0.961,43.5,20.7,12.1,1.144,3.286,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.45,46,45,-115,-0.203,-0.616,0.854,40.3,21.2,25.7,1.073,7.102,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.46,47,46,-114,-0.194,-0.603,0.828,30.2,19.5,36.7,1.042,3.069,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.47,48,47,-113,-0.164,-0.562,0.837,19.1,20.9,43.2,1.022,2.061,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.48,49,48,-112,-0.126,-0.613,0.884,13.8,22.2,48.0,1.083,6.13,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.49,50,49,-111,-0.106,-0.619,1.032,14.1,26.1,49.9,1.208,12.51,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.50,51,50,-110,-0.114,-0.613,1.049,25.4,27.0,49.2,1.22,1.196,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.51,52,51,-109,-0.112,-0.527,0.977,33.7,22.1,46.8,1.115,10.477,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.52,53,52,-108,-0.175,-0.552,0.894,35.6,18.3,47.4,1.065,5.02,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.53,54,53,-107,-0.208,-0.538,0.879,31.1,17.8,45.8,1.052,1.324,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.54,55,54,-106,-0.283,-0.523,0.859,27.8,22.9,48.2,1.045,0.691,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.55,56,55,-105,-0.323,-0.469,0.862,20.0,29.7,49.4,1.034,1.093,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.56,57,56,-104,-0.376,-0.451,0.899,14.6,36.2,56.9,1.074,4.013,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.57,58,57,-103,-0.364,-0.346,0.983,13.2,38.2,61.0,1.104,2.971,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.58,59,58,-102,-0.358,-0.339,1.013,16.9,40.2,60.3,1.127,2.314,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.59,60,59,-101,-0.369,-0.346,0.983,20.9,39.3,55.2,1.106,2.1,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.60,61,60,-100,-0.45,-0.443,0.9,15.4,39.1,55.5,1.1,0.613,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
S01_lying_014,not_fall,0,lying,0.61,62,61,-99,-0.473,-0.445,0.936,5.5,43.2,55.3,1.139,3.956,True,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
