trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_lying_008,not_fall,0,lying,0.00,1,0,-160,-1.027,-0.002,0.18,-11.4,-7.3,4.1,1.042,2.468,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.01,2,1,-159,-0.995,0.021,0.212,-3.1,-6.4,4.4,1.018,2.467,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.02,3,2,-158,-0.998,-0.044,0.143,2.6,-5.7,5.2,1.009,0.888,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.03,4,3,-157,-0.996,-0.061,0.09,3.0,-8.5,5.5,1.002,0.726,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.04,5,4,-156,-0.961,-0.033,0.105,2.5,-10.6,1.4,0.968,3.383,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.05,6,5,-155,-0.996,-0.045,0.113,0.9,-11.3,0.4,1.004,3.584,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.06,7,6,-154,-1.011,-0.026,0.121,0.0,-11.0,-1.2,1.019,1.498,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.07,8,7,-153,-1.023,0.004,0.137,-0.5,-10.9,-1.4,1.032,1.383,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.08,9,8,-152,-1.015,0.021,0.15,1.2,-12.3,-0.9,1.027,0.577,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.09,10,9,-151,-1.002,0.014,0.165,4.5,-13.2,-0.3,1.016,1.058,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.10,11,10,-150,-0.991,0.007,0.145,5.2,-13.7,-0.8,1.002,1.438,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.11,12,11,-149,-1.004,0.017,0.145,6.2,-15.1,-1.1,1.015,1.284,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.12,13,12,-148,-1.017,0.024,0.133,6.0,-17.3,-1.4,1.026,1.108,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.13,14,13,-147,-1.017,0.047,0.155,6.2,-17.8,-1.5,1.03,0.405,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.14,15,14,-146,-1.037,0.053,0.133,6.7,-18.4,-0.7,1.047,1.733,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.15,16,15,-145,-1.033,-0.01,0.202,-4.2,-5.9,13.6,1.052,0.534,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.16,17,16,-144,-0.961,0.041,0.212,-17.8,12.2,23.2,0.985,6.752,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.17,18,17,-143,-0.924,0.065,0.183,-20.6,14.4,28.8,0.944,4.065,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
S01_lying_008,not_fall,0,lying,0.18,19,18,-142,-0.845,0.081,0.144,-17.1,15.9,28.1,0.861,8.314,True,160,suspected_fall_peak1.90_az1.18_maxGyro125.3_thetaSwing19.0
