trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_device_bump_001,not_fall,0,device_bump,0.00,1,0,-160,-0.983,0.07,0.208,5.6,1.3,0.3,1.007,0.338,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.01,2,1,-159,-0.976,0.07,0.211,6.0,0.7,0.0,1.001,0.609,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.02,3,2,-158,-0.974,0.072,0.208,6.2,0.6,0.0,0.998,0.293,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.03,4,3,-157,-0.975,0.072,0.208,6.2,0.9,-0.3,0.999,0.105,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.04,5,4,-156,-0.979,0.075,0.206,6.0,1.3,-0.7,1.003,0.331,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.05,6,5,-155,-0.97,0.075,0.21,6.7,2.1,-1.3,0.996,0.69,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.06,7,6,-154,-0.974,0.08,0.209,6.5,3.1,-2.1,1.0,0.384,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.07,8,7,-153,-0.978,0.074,0.212,4.8,4.4,-3.1,1.003,0.371,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.08,9,8,-152,-0.978,0.07,0.208,4.5,4.7,-3.8,1.002,0.134,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.09,10,9,-151,-0.983,0.075,0.211,4.1,4.9,-4.0,1.008,0.594,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.10,11,10,-150,-0.984,0.071,0.219,4.9,5.2,-4.2,1.011,0.269,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.11,12,11,-149,-0.986,0.061,0.212,5.9,5.0,-4.0,1.01,0.04,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.12,13,12,-148,-0.995,0.057,0.201,6.6,3.3,-4.1,1.017,0.657,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.13,14,13,-147,-0.996,0.055,0.212,8.5,2.7,-3.4,1.02,0.33,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.14,15,14,-146,-0.997,0.046,0.197,9.3,3.1,-2.2,1.017,0.288,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.15,16,15,-145,-0.999,0.051,0.178,9.8,2.1,-2.0,1.016,0.147,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.16,17,16,-144,-1.0,0.052,0.173,9.0,0.3,-1.2,1.017,0.09,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.17,18,17,-143,-0.998,0.054,0.175,8.5,-1.4,-1.4,1.014,0.227,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.18,19,18,-142,-0.994,0.052,0.181,8.0,-1.6,-2.0,1.012,0.28,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
S01_device_bump_001,not_fall,0,device_bump,0.19,20,19,-141,-0.993,0.046,0.181,6.7,-0.7,-2.4,1.011,0.108,True,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
