trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_device_bump_005,not_fall,0,device_bump,0.00,1,0,-160,-0.986,0.054,0.178,22.6,-6.6,8.3,1.004,0.34,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.01,2,1,-159,-0.984,0.063,0.166,22.4,-7.4,8.3,1.0,0.322,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.02,3,2,-158,-0.976,0.074,0.131,19.1,-8.6,8.3,0.987,1.297,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.03,4,3,-157,-0.978,0.069,0.137,15.9,-9.6,8.3,0.99,0.222,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.04,5,4,-156,-0.985,0.072,0.148,13.7,-10.5,8.3,0.998,0.872,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.05,6,5,-155,-0.985,0.077,0.145,13.4,-10.9,9.1,0.998,0.004,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.06,7,6,-154,-0.975,0.081,0.134,12.1,-11.6,10.1,0.988,1.039,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.07,8,7,-153,-0.974,0.082,0.118,9.9,-12.1,11.2,0.984,0.363,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.08,9,8,-152,-0.966,0.07,0.11,7.0,-14.0,12.4,0.975,0.911,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.09,10,9,-151,-0.985,0.062,0.092,5.6,-19.1,14.7,0.992,1.644,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.10,11,10,-150,-0.982,0.075,0.122,3.5,-22.1,15.4,0.993,0.099,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.11,12,11,-149,-1.066,0.12,0.121,5.1,-22.3,13.5,1.079,8.668,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.12,13,12,-148,-1.205,0.167,0.109,12.0,-23.2,9.6,1.221,14.18,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.13,14,13,-147,-1.275,0.203,0.135,19.7,-25.9,8.1,1.298,7.72,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.14,15,14,-146,-1.33,0.222,0.146,27.3,-31.8,9.2,1.357,5.845,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.15,16,15,-145,-1.319,0.227,0.106,33.5,-35.6,5.3,1.343,1.419,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.16,17,16,-144,-1.281,0.202,0.039,37.2,-37.8,-1.5,1.298,4.497,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.17,18,17,-143,-1.256,0.116,-0.052,34.5,-39.3,-3.6,1.263,3.498,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.18,19,18,-142,-1.244,0.05,-0.055,26.5,-32.1,1.3,1.246,1.667,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.19,20,19,-141,-1.068,0.021,-0.06,19.9,-26.1,5.4,1.07,17.634,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
S01_device_bump_005,not_fall,0,device_bump,0.20,21,20,-140,-0.971,0.024,-0.106,12.3,-20.0,5.7,0.978,9.194,True,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
