trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_walk_017,not_fall,0,walk,0.00,1,0,-160,-0.891,-0.232,-0.395,-64.3,19.7,-30.1,1.002,2.735,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.01,2,1,-159,-0.858,-0.258,-0.419,-65.8,23.1,-32.9,0.99,1.202,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.02,3,2,-158,-0.846,-0.28,-0.427,-62.2,20.6,-34.8,0.989,0.073,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.03,4,3,-157,-0.874,-0.331,-0.477,-53.8,6.8,-33.3,1.049,6.023,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.04,5,4,-156,-0.875,-0.306,-0.488,-47.1,-4.5,-28.2,1.048,0.126,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.05,6,5,-155,-0.899,-0.271,-0.474,-44.5,0.3,-22.7,1.052,0.399,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.06,7,6,-154,-0.883,-0.255,-0.528,-52.4,9.6,-21.9,1.06,0.837,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.07,8,7,-153,-0.854,-0.247,-0.549,-61.1,17.0,-28.0,1.045,1.533,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.08,9,8,-152,-0.82,-0.24,-0.579,-66.0,14.0,-41.0,1.033,1.223,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.09,10,9,-151,-0.802,-0.243,-0.552,-64.8,4.3,-49.5,1.004,2.89,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.10,11,10,-150,-0.751,-0.201,-0.588,-61.6,-3.5,-58.8,0.975,2.852,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.11,12,11,-149,-0.808,-0.234,-0.604,-56.0,-14.3,-63.8,1.036,6.037,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.12,13,12,-148,-0.83,-0.21,-0.603,-50.2,-21.4,-63.7,1.047,1.161,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.13,14,13,-147,-0.849,-0.193,-0.566,-40.7,-23.6,-61.1,1.039,0.84,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.14,15,14,-146,-0.824,-0.201,-0.574,-32.6,-24.8,-58.5,1.025,1.404,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.15,16,15,-145,-0.829,-0.201,-0.569,-25.5,-29.5,-52.9,1.026,0.121,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.16,17,16,-144,-0.808,-0.201,-0.521,-3.3,-38.0,-35.6,0.983,4.335,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.17,18,17,-143,-0.771,-0.18,-0.524,8.3,-44.7,-31.9,0.95,3.312,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.18,19,18,-142,-0.772,-0.184,-0.518,18.3,-53.5,-31.3,0.948,0.14,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.19,20,19,-141,-0.8,-0.187,-0.494,28.5,-64.4,-29.4,0.959,1.08,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.20,21,20,-140,-0.772,-0.163,-0.453,40.4,-76.4,-27.9,0.91,4.868,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.21,22,21,-139,-0.789,-0.137,-0.443,47.8,-84.3,-26.1,0.915,0.481,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.22,23,22,-138,-0.776,-0.117,-0.441,54.0,-87.6,-19.7,0.9,1.463,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.23,24,23,-137,-0.744,-0.107,-0.446,58.2,-87.7,-17.5,0.875,2.583,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.24,25,24,-136,-0.779,-0.125,-0.539,42.9,-56.9,-18.9,0.955,8.076,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.25,26,25,-135,-0.76,-0.127,-0.406,30.0,-43.9,-11.9,0.871,8.417,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.26,27,26,-134,-0.62,-0.172,-0.425,15.9,-19.6,-20.9,0.771,9.975,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.27,28,27,-133,-0.54,-0.131,-0.473,-9.0,8.0,-24.6,0.73,4.104,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.28,29,28,-132,-0.774,-0.197,-0.358,-12.7,35.4,-14.7,0.876,14.526,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.29,30,29,-131,-0.922,-0.218,-0.328,-7.8,22.0,13.8,1.003,12.687,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.30,31,30,-130,-0.917,-0.264,-0.297,10.9,-12.1,23.1,1.0,0.298,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.31,32,31,-129,-0.958,-0.269,-0.385,20.0,-32.2,24.0,1.067,6.788,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.32,33,32,-128,-0.888,-0.21,-0.404,7.5,-28.7,17.3,0.998,6.925,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.33,34,33,-127,-0.697,-0.24,-0.365,-23.2,-29.2,-17.4,0.823,17.544,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.34,35,34,-126,-0.793,-0.415,-0.286,-51.1,-28.8,-34.7,0.94,11.698,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.35,36,35,-125,-0.961,-0.364,-0.237,-70.2,-10.9,-25.1,1.055,11.56,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.36,37,36,-124,-0.849,-0.217,-0.285,-90.6,8.4,-23.7,0.922,13.338,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.37,38,37,-123,-0.734,-0.18,-0.392,-103.4,15.9,-52.7,0.851,7.044,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.38,39,38,-122,-0.904,-0.365,-0.447,-105.7,5.5,-60.0,1.072,22.063,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.39,40,39,-121,-0.895,-0.312,-0.376,-93.9,-10.0,-54.2,1.02,5.209,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.40,41,40,-120,-0.915,-0.253,-0.308,-65.4,-23.0,-50.3,0.998,2.215,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.41,42,41,-119,-0.997,-0.291,-0.471,-21.9,-58.9,-37.1,1.14,14.243,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.42,43,42,-118,-1.22,-0.342,-0.074,36.2,-62.4,-6.5,1.269,12.916,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.43,44,43,-117,-0.971,-0.283,-0.365,92.6,-55.0,8.7,1.076,19.382,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.44,45,44,-116,-0.875,-0.373,-0.499,97.0,-55.4,0.6,1.074,0.14,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.45,46,45,-115,-0.776,-0.373,-0.542,86.9,-67.1,-5.3,1.018,5.636,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.46,47,46,-114,-0.677,-0.368,-0.405,73.5,-77.2,-14.1,0.871,14.673,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.47,48,47,-113,-0.79,-0.255,-0.115,112.2,-58.1,11.6,0.838,3.304,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.48,49,48,-112,-0.751,-0.312,-0.167,116.4,-40.4,20.9,0.83,0.764,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.49,50,49,-111,-0.702,-0.346,-0.284,91.5,-31.6,18.3,0.833,0.217,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.50,51,50,-110,-0.725,-0.347,-0.252,60.7,-28.7,7.8,0.843,1.048,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.51,52,51,-109,-0.728,-0.309,-0.183,45.6,-26.4,-0.9,0.812,3.129,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.52,53,52,-108,-0.762,-0.316,-0.192,35.7,-18.9,-2.6,0.848,3.585,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.53,54,53,-107,-0.781,-0.323,-0.169,33.2,-8.1,3.2,0.862,1.477,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.54,55,54,-106,-0.763,-0.281,-0.245,27.8,5.2,7.0,0.85,1.267,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.55,56,55,-105,-0.768,-0.3,-0.209,16.7,18.8,9.3,0.851,0.126,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.56,57,56,-104,-0.775,-0.314,-0.226,1.2,29.9,9.6,0.867,1.558,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.57,58,57,-103,-0.792,-0.3,-0.238,-14.2,33.9,6.9,0.88,1.384,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.58,59,58,-102,-0.84,-0.298,-0.272,-27.8,35.5,4.2,0.932,5.135,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.59,60,59,-101,-0.887,-0.285,-0.358,-39.3,37.5,-0.2,0.998,6.653,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.60,61,60,-100,-0.936,-0.25,-0.355,-45.7,42.8,-5.1,1.032,3.373,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.61,62,61,-99,-0.924,-0.254,-0.409,-45.4,48.2,-10.8,1.042,1.033,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.62,63,62,-98,-0.922,-0.241,-0.42,-41.2,42.5,-12.8,1.042,0.049,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.63,64,63,-97,-0.923,-0.262,-0.474,-30.2,29.2,-4.4,1.071,2.875,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.64,65,64,-96,-0.88,-0.284,-0.518,-23.2,17.6,4.3,1.06,1.067,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.65,66,65,-95,-0.891,-0.298,-0.478,-16.3,13.2,9.4,1.054,0.563,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.66,67,66,-94,-0.899,-0.304,-0.468,-15.0,4.8,13.2,1.059,0.436,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.67,68,67,-93,-0.865,-0.322,-0.435,-15.1,-1.6,14.6,1.021,3.765,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.68,69,68,-92,-0.838,-0.338,-0.422,-19.7,-0.1,16.4,0.997,2.373,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.69,70,69,-91,-0.796,-0.298,-0.5,-31.7,-0.1,14.4,0.986,1.096,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.70,71,70,-90,-0.804,-0.324,-0.513,-43.1,-7.2,10.1,1.008,2.115,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
S01_walk_017,not_fall,0,walk,0.71,72,71,-89,-0.823,-0.327,-0.434,-47.4,-7.7,5.9,0.987,2.037,True,160,suspected_fall_peak2.01_az0.49_maxGyro172.4_thetaSwing49.2
