trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_walk_007,not_fall,0,walk,0.00,1,0,-160,-0.879,0.152,0.431,20.2,-1.3,-13.9,0.991,0.119,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.01,2,1,-159,-0.893,0.144,0.453,20.1,-2.5,-15.8,1.012,2.082,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.02,3,2,-158,-0.874,0.143,0.449,19.2,-3.0,-17.9,0.993,1.897,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.03,4,3,-157,-0.882,0.142,0.439,20.4,-2.3,-22.0,0.996,0.293,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.04,5,4,-156,-0.876,0.138,0.439,19.8,-2.0,-23.3,0.99,0.606,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.05,6,5,-155,-0.873,0.128,0.449,18.0,-0.6,-24.2,0.99,0.076,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.06,7,6,-154,-0.862,0.12,0.438,16.7,1.4,-25.6,0.975,1.536,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.07,8,7,-153,-0.85,0.121,0.44,15.9,3.2,-26.7,0.965,1.002,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.08,9,8,-152,-0.846,0.118,0.44,15.4,4.4,-27.4,0.961,0.344,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
S01_walk_007,not_fall,0,walk,0.09,10,9,-151,-0.844,0.115,0.445,14.3,5.4,-28.4,0.961,0.035,True,160,suspected_fall_peak1.51_az0.51_maxGyro121.2_thetaSwing27.8
