trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_jump_001,not_fall,0,jump,0.00,1,0,-160,-0.891,0.135,0.261,6.3,15.1,-4.0,0.939,3.959,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.01,2,1,-159,-0.906,0.161,0.247,8.1,10.0,-0.7,0.953,1.36,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.02,3,2,-158,-0.915,0.177,0.224,6.8,6.4,2.4,0.959,0.638,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.03,4,3,-157,-0.915,0.18,0.202,4.1,4.4,3.4,0.954,0.465,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.04,5,4,-156,-0.911,0.176,0.225,1.6,1.5,0.9,0.955,0.105,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.05,6,5,-155,-0.924,0.197,0.268,1.1,-5.6,-3.4,0.982,2.665,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.06,7,6,-154,-0.924,0.218,0.258,0.7,-6.8,-4.9,0.984,0.252,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.07,8,7,-153,-0.925,0.234,0.221,-2.5,-5.5,-4.3,0.98,0.46,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.08,9,8,-152,-0.931,0.209,0.185,-9.7,-3.4,-1.8,0.972,0.818,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.09,10,9,-151,-0.903,0.175,0.197,-16.2,-1.3,-1.7,0.941,3.102,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
S01_jump_001,not_fall,0,jump,0.10,11,10,-150,-0.883,0.14,0.217,-20.4,1.4,-3.8,0.92,2.018,True,160,suspected_fall_peak1.98_az0.24_maxGyro223.9_thetaSwing30.9
