trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_stand_up_004,not_fall,0,stand_up,0.00,1,0,-160,-0.77,-0.171,0.261,6.7,0.2,-2.7,0.831,1.347,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.01,2,1,-159,-0.849,-0.234,0.309,8.2,2.0,-3.7,0.934,10.225,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.02,3,2,-158,-0.892,-0.276,0.282,7.0,5.7,-4.3,0.976,4.193,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.03,4,3,-157,-0.928,-0.286,0.269,4.5,7.0,-4.1,1.008,3.225,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.04,5,4,-156,-0.956,-0.283,0.26,3.5,8.6,-3.7,1.03,2.246,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.05,6,5,-155,-0.968,-0.279,0.268,3.2,9.3,-2.8,1.043,1.28,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.06,7,6,-154,-0.982,-0.27,0.272,3.5,9.2,-2.4,1.055,1.154,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.07,8,7,-153,-0.985,-0.265,0.266,4.1,8.6,-1.8,1.054,0.025,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.08,9,8,-152,-0.976,-0.259,0.264,5.5,7.8,-1.1,1.044,1.046,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
S01_stand_up_004,not_fall,0,stand_up,0.09,10,9,-151,-0.968,-0.245,0.276,6.9,6.7,-1.0,1.036,0.774,True,160,suspected_fall_peak1.68_az0.14_maxGyro142.0_thetaSwing56.1
