epoch,auc,learning_rate,loss,precision,recall,val_auc,val_loss,val_precision,val_recall
0,0.964080810546875,2.9999999242136255e-05,0.5795698165893555,0.9847328066825867,0.747826099395752,0.8526785969734192,0.9885321259498596,0.5416666865348816,0.9285714030265808
1,0.9711315631866455,2.9999999242136255e-05,0.5107001066207886,0.9852398633956909,0.7739130258560181,0.8515625,0.9735507369041443,0.5416666865348816,0.9285714030265808
2,0.9685328006744385,2.9999999242136255e-05,0.4537418782711029,0.982206404209137,0.800000011920929,0.8515624403953552,0.9611168503761292,0.52173912525177,0.8571428656578064
3,0.9734049439430237,1.4999999621068127e-05,0.4495629072189331,0.9789473414421082,0.8086956739425659,0.84375,0.9302264451980591,0.52173912525177,0.8571428656578064
4,0.9732909202575684,1.4999999621068127e-05,0.4351733922958374,0.9724137783050537,0.8173912763595581,0.8415178656578064,0.9042134284973145,0.5454545617103577,0.8571428656578064
5,0.9747076034545898,7.499999810534064e-06,0.42090851068496704,0.979238748550415,0.8202898502349854,0.8415178060531616,0.8729072213172913,0.5454545617103577,0.8571428656578064
