epoch,auc,learning_rate,loss,precision,recall,val_auc,val_loss,val_precision,val_recall
0,0.9822341799736023,2.9999999242136255e-05,0.3567434549331665,0.9804560542106628,0.8724637627601624,0.8203125,0.7772468328475952,0.523809552192688,0.7857142686843872
1,0.9826281666755676,2.9999999242136255e-05,0.3192250728607178,0.9775640964508057,0.8840579986572266,0.8225446343421936,0.7777218818664551,0.5789473652839661,0.7857142686843872
2,0.9831753373146057,2.9999999242136255e-05,0.3363991677761078,0.9772727489471436,0.8724637627601624,0.8147320747375488,0.7779327630996704,0.5789473652839661,0.7857142686843872
3,0.9830028414726257,2.9999999242136255e-05,0.33020445704460144,0.9717868566513062,0.8985507488250732,0.8136160373687744,0.7754009366035461,0.5789473652839661,0.7857142686843872
4,0.9870705008506775,1.4999999621068127e-05,0.291413813829422,0.9661538600921631,0.9101449251174927,0.8147320747375488,0.7646408677101135,0.6111111044883728,0.7857142686843872
5,0.9874255061149597,1.4999999621068127e-05,0.26731589436531067,0.9751552939414978,0.9101449251174927,0.815848171710968,0.7553645968437195,0.6111111044883728,0.7857142686843872
6,0.98334801197052,7.499999810534064e-06,0.2842291593551636,0.9661538600921631,0.9101449251174927,0.8214285373687744,0.747088611125946,0.6111111044883728,0.7857142686843872
