epoch,auc,learning_rate,loss,precision,recall,val_auc,val_loss,val_precision,val_recall
0,0.984764575958252,9.999999747378752e-05,0.2301637977361679,0.835185170173645,0.8740310072898865,0.9993417263031006,11.943131446838379,0.8507462739944458,1.0
1,0.9951138496398926,9.999999747378752e-05,0.1328020542860031,0.8708551526069641,0.9670542478561401,0.9986834526062012,10.226655006408691,0.8382353186607361,1.0
2,0.9975481033325195,9.999999747378752e-05,0.10318396985530853,0.9117116928100586,0.9806201457977295,0.9987407922744751,9.393654823303223,0.8028169274330139,1.0
3,0.9987295866012573,4.999999873689376e-05,0.08720565587282181,0.9261261224746704,0.9961240291595459,0.9993846416473389,8.80976390838623,0.7808219194412231,1.0
4,0.9990861415863037,4.999999873689376e-05,0.08326862007379532,0.9244604110717773,0.9961240291595459,0.9993846416473389,8.544049263000488,0.7808219194412231,1.0
5,0.9984281659126282,2.499999936844688e-05,0.09093776345252991,0.9341864585876465,0.9903100728988647,0.9993703961372375,8.296964645385742,0.7916666865348816,1.0
