trial_id,label,label_binary,task_name,TimeStamp(s),FrameCounter,SampleIndex,RelativeIndex,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,AccMag,Jerk,PreTrigger,TriggerIndex,Reason
S01_left_fall_007,fall,1,left_fall,0.00,1,0,-160,-0.953,-0.131,0.412,4.8,21.0,4.1,1.046,0.349,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.01,2,1,-159,-0.948,-0.122,0.375,7.6,25.8,5.6,1.027,1.929,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.02,3,2,-158,-0.948,-0.113,0.367,10.3,27.8,7.0,1.023,0.36,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.03,4,3,-157,-0.941,-0.122,0.357,13.6,28.5,8.1,1.014,0.885,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.04,5,4,-156,-0.945,-0.118,0.339,14.6,28.5,9.2,1.011,0.314,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.05,6,5,-155,-0.947,-0.118,0.32,14.6,26.7,10.0,1.006,0.487,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.06,7,6,-154,-0.951,-0.108,0.3,12.0,23.5,9.6,1.004,0.272,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.07,8,7,-153,-0.958,-0.097,0.293,9.1,19.5,8.1,1.007,0.351,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.08,9,8,-152,-0.961,-0.095,0.287,5.5,13.9,6.1,1.008,0.051,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.09,10,9,-151,-0.962,-0.088,0.288,2.2,9.3,4.0,1.008,0.018,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.10,11,10,-150,-0.973,-0.087,0.307,0.0,6.1,2.1,1.025,1.665,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.11,12,11,-149,-0.973,-0.089,0.313,-1.6,4.3,0.3,1.026,0.147,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.12,13,12,-148,-0.974,-0.094,0.295,-2.4,2.4,-0.4,1.022,0.415,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.13,14,13,-147,-0.977,-0.087,0.292,-3.4,-0.4,-1.9,1.024,0.211,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.14,15,14,-146,-0.974,-0.092,0.291,-5.3,-2.5,-2.9,1.021,0.257,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.15,16,15,-145,-0.972,-0.097,0.297,-6.1,-2.8,-3.2,1.021,0.041,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.16,17,16,-144,-0.972,-0.096,0.282,-6.1,-3.4,-3.1,1.017,0.388,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.17,18,17,-143,-0.97,-0.093,0.275,-4.8,-5.7,-3.0,1.013,0.436,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.18,19,18,-142,-0.976,-0.082,0.277,-3.7,-8.7,-3.5,1.018,0.566,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.19,20,19,-141,-0.982,-0.065,0.283,-2.2,-9.0,-6.5,1.025,0.621,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.20,21,20,-140,-0.988,-0.046,0.287,-0.5,-9.0,-11.4,1.03,0.573,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
S01_left_fall_007,fall,1,left_fall,0.21,22,21,-139,-0.986,-0.038,0.306,1.3,-8.0,-17.3,1.034,0.334,True,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
